type,sub_type,listPrice,sqft,stories,beds,baths,baths_full,baths_full_calc,garage,year_built
single_family,NA,175000.0,1128.0,1.0,3.0,1.0,1.0,1.0,1.0,1962.0
townhomes,townhouse,759000.0,1080.0,2.0,2.0,3.0,2.0,2.0,2.0,1996.0
single_family,NA,299000.0,1170.0,2.0,2.0,2.0,2.0,2.0,2.0,1980.0
condos,condo,475000.0,600.0,1.0,1.0,1.0,1.0,1.0,0.0,1964.0
single_family,NA,649900.0,1803.0,2.0,3.0,3.0,2.0,2.0,2.0,2020.0
single_family,NA,1579000.0,1603.0,1.0,4.0,2.0,1.0,2.0,2.0,1955.0
single_family,NA,879900.0,1749.0,2.0,3.0,3.0,2.0,2.0,2.0,1988.0
townhomes,townhouse,998888.0,1568.0,2.0,4.0,3.0,3.0,3.0,2.0,1997.0
single_family,NA,950000.0,1793.0,2.0,4.0,3.0,3.0,3.0,2.0,1986.0
single_family,NA,459000.0,1708.0,2.0,3.0,2.0,2.0,2.0,2.0,1989.0
single_family,NA,1099900.0,1713.0,1.0,3.0,3.0,2.0,2.0,0.0,1956.0
single_family,NA,769000.0,1438.0,1.0,4.0,2.0,2.0,2.0,2.0,1984.0
single_family,NA,1525000.0,1665.0,2.0,3.0,3.0,2.0,2.0,2.0,1997.0
single_family,NA,420000.0,1162.0,1.0,3.0,2.0,2.0,2.0,2.0,1984.0
single_family,NA,1625000.0,2958.0,3.0,4.0,5.0,1.0,3.0,2.0,2023.0
single_family,NA,768000.0,2011.0,2.0,4.0,3.0,3.0,3.0,2.0,2022.0
land,NA,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
townhomes,townhouse,985000.0,1743.0,2.0,3.0,3.0,2.0,2.0,2.0,1991.0
single_family,NA,539900.0,1238.0,1.0,3.0,2.0,2.0,2.0,2.0,1995.0
single_family,NA,425000.0,1084.0,1.0,3.0,1.0,1.0,1.0,2.0,1960.0
land,NA,900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,775000.0,2412.0,1.0,4.0,3.0,3.0,3.0,3.0,1987.0
single_family,NA,1775000.0,2885.0,3.0,4.0,3.0,3.0,3.0,2.0,1979.0
single_family,NA,4995000.0,3520.0,1.0,4.0,3.0,3.0,3.0,3.0,1966.0
single_family,NA,575000.0,2897.0,2.0,4.0,3.0,2.0,2.0,3.0,2005.0
single_family,NA,1576905.0,2874.0,2.0,4.0,3.0,3.0,3.0,3.0,1945.0
single_family,NA,1650000.0,2404.0,1.0,4.0,2.0,2.0,2.0,3.0,1983.0
single_family,NA,2099900.0,2513.0,3.0,6.0,5.0,5.0,5.0,0.0,2014.0
single_family,NA,649000.0,1873.0,1.0,2.0,2.0,2.0,2.0,2.0,2003.0
condos,condo,344000.0,562.0,1.0,1.0,1.0,1.0,1.0,0.0,2001.0
single_family,NA,1499999.0,4209.0,2.0,4.0,4.0,4.0,4.0,3.0,2006.0
land,NA,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,1999000.0,3552.0,1.0,5.0,4.0,3.0,3.0,2.0,1987.0
single_family,NA,1255000.0,3058.0,2.0,4.0,4.0,3.0,3.0,2.0,1999.0
single_family,NA,640000.0,2131.0,1.0,4.0,3.0,3.0,3.0,1.0,1965.0
mobile,NA,260000.0,1344.0,1.0,2.0,2.0,2.0,2.0,1.0,2006.0
single_family,NA,529500.0,1585.0,1.0,2.0,2.0,2.0,2.0,2.0,1997.0
single_family,NA,2195000.0,1821.0,1.0,4.0,3.0,3.0,3.0,2.0,1959.0
single_family,NA,2698888.0,1824.0,1.0,4.0,2.0,2.0,2.0,2.0,1955.0
single_family,NA,649999.0,1794.0,1.0,4.0,2.0,2.0,2.0,2.0,1962.0
single_family,NA,574899.0,932.0,1.0,2.0,1.0,0.0,1.0,1.0,1907.0
single_family,NA,1675000.0,2508.0,2.0,3.0,3.0,2.0,2.0,2.0,1978.0
single_family,NA,3895000.0,1654.0,1.0,3.0,2.0,2.0,2.0,2.0,1955.0
single_family,NA,409000.0,1840.0,2.0,4.0,3.0,3.0,3.0,2.0,1989.0
single_family,NA,2498000.0,3082.0,1.0,4.0,3.0,2.0,3.0,3.0,1947.0
single_family,NA,11895000.0,3752.0,1.0,4.0,4.0,2.0,3.0,2.0,1948.0
single_family,NA,2880000.0,3656.0,2.0,5.0,5.0,5.0,5.0,3.0,1996.0
single_family,NA,500000.0,1271.0,1.0,3.0,1.0,1.0,1.0,2.0,1950.0
single_family,NA,1295000.0,2061.0,1.0,4.0,3.0,2.0,3.0,2.0,1963.0
single_family,NA,530000.0,1252.0,1.0,3.0,2.0,2.0,2.0,2.0,1959.0
single_family,NA,365000.0,1800.0,1.0,3.0,2.0,2.0,2.0,2.0,1973.0
single_family,NA,679000.0,1200.0,1.0,4.0,2.0,2.0,2.0,2.0,1986.0
condos,condo,1230000.0,1993.0,3.0,3.0,3.0,3.0,3.0,2.0,2008.0
single_family,NA,849000.0,1440.0,1.0,4.0,2.0,2.0,2.0,2.0,1959.0
single_family,NA,2500000.0,4843.0,2.0,5.0,6.0,5.0,5.0,3.0,2002.0
single_family,NA,1195000.0,1326.0,1.0,3.0,2.0,2.0,2.0,1.0,1926.0
single_family,NA,479000.0,2308.0,1.0,3.0,2.0,2.0,2.0,2.0,2003.0
condos,condo,1695000.0,2110.0,1.0,2.0,3.0,1.0,3.0,2.0,2010.0
townhomes,townhouse,1049000.0,1792.0,2.0,3.0,3.0,2.0,2.0,2.0,1972.0
condos,condo,935000.0,1783.0,4.0,2.0,3.0,2.0,2.0,0.0,1991.0
single_family,NA,1700000.0,1828.0,1.0,3.0,2.0,1.0,2.0,2.0,1925.0
single_family,NA,479000.0,1810.0,1.0,3.0,2.0,2.0,2.0,2.0,2003.0
land,NA,41999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,550000.0,2490.0,1.0,4.0,2.0,2.0,2.0,3.0,1989.0
single_family,NA,715000.0,720.0,1.0,2.0,1.0,1.0,1.0,0.0,1918.0
single_family,NA,750000.0,1722.0,1.0,3.0,3.0,2.0,2.0,2.0,1949.0
condos,condo,600000.0,1153.0,1.0,2.0,2.0,2.0,2.0,0.0,1978.0
condos,condo,999000.0,1842.0,3.0,2.0,3.0,2.0,2.0,2.0,2019.0
single_family,NA,2649000.0,1629.0,2.0,4.0,3.0,3.0,3.0,2.0,1948.0
single_family,NA,449900.0,669.0,2.0,1.0,2.0,1.0,1.0,1.0,1988.0
single_family,NA,510000.0,1120.0,1.0,3.0,1.0,1.0,1.0,1.0,1954.0
land,NA,79000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,925000.0,2550.0,2.0,4.0,3.0,3.0,3.0,3.0,2003.0
single_family,NA,750000.0,1969.0,2.0,4.0,3.0,3.0,3.0,2.0,1978.0
single_family,NA,2200000.0,3433.0,2.0,4.0,4.0,3.0,3.0,2.0,1998.0
single_family,NA,5798000.0,4340.0,2.0,5.0,4.0,3.0,3.0,2.0,1950.0
single_family,NA,749000.0,1248.0,1.0,2.0,1.0,1.0,1.0,1.0,1950.0
single_family,NA,450000.0,1300.0,1.0,2.0,2.0,2.0,2.0,2.0,1932.0
land,NA,67000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
condos,condo,815000.0,1572.0,2.0,3.0,3.0,2.0,2.0,2.0,1978.0
land,NA,72500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,660888.0,1395.0,2.0,4.0,3.0,3.0,3.0,2.0,1994.0
single_family,NA,899000.0,995.0,1.0,3.0,1.0,1.0,1.0,1.0,1952.0
townhomes,townhouse,389000.0,1323.0,2.0,3.0,2.0,1.0,1.0,0.0,1973.0
condos,condo,1249000.0,1866.0,3.0,2.0,3.0,1.0,2.0,0.0,1974.0
single_family,NA,455000.0,2147.0,1.0,3.0,2.0,2.0,2.0,1.0,1951.0
single_family,NA,649500.0,2396.0,1.0,5.0,3.0,3.0,3.0,2.0,1979.0
single_family,NA,410000.0,1317.0,1.0,3.0,2.0,2.0,2.0,2.0,1977.0
single_family,NA,500000.0,1381.0,1.0,3.0,2.0,2.0,2.0,2.0,1960.0
single_family,NA,938900.0,1495.0,1.0,3.0,2.0,2.0,2.0,2.0,1981.0
single_family,NA,2988000.0,3900.0,3.0,4.0,4.0,3.0,3.0,2.0,1980.0
single_family,NA,649900.0,1491.0,1.0,3.0,2.0,2.0,2.0,2.0,1993.0
condos,condo,405560.0,555.0,1.0,1.0,1.0,1.0,1.0,0.0,2024.0
land,NA,79500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,679000.0,756.0,1.0,2.0,1.0,0.0,1.0,2.0,1923.0
land,NA,149000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
condos,condo,599000.0,1258.0,1.0,3.0,2.0,2.0,2.0,0.0,1974.0
single_family,NA,1150000.0,1815.0,1.0,3.0,2.0,2.0,2.0,2.0,1968.0
condos,condo,486000.0,930.0,2.0,2.0,2.0,1.0,1.0,0.0,1965.0
townhomes,townhouse,669900.0,1330.0,2.0,3.0,3.0,2.0,2.0,2.0,2005.0
single_family,NA,410000.0,1468.0,1.0,3.0,2.0,2.0,2.0,2.0,2004.0
single_family,NA,1749000.0,3185.0,2.0,4.0,3.0,3.0,3.0,2.0,1984.0
townhomes,townhouse,564005.0,1584.0,2.0,3.0,3.0,2.0,2.0,2.0,2025.0
single_family,NA,1250000.0,1708.0,2.0,3.0,3.0,2.0,2.0,2.0,1971.0
single_family,NA,850000.0,1848.0,1.0,4.0,2.0,2.0,2.0,2.0,1970.0
land,NA,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
townhomes,townhouse,635000.0,934.0,2.0,1.0,1.0,1.0,1.0,0.0,1977.0
mobile,NA,1195000.0,1200.0,1.0,2.0,2.0,0.0,2.0,0.0,1995.0
townhomes,townhouse,1150000.0,1224.0,2.0,2.0,3.0,2.0,2.0,2.0,1985.0
single_family,NA,484999.0,2618.0,1.0,4.0,3.0,3.0,3.0,3.0,2005.0
single_family,NA,980000.0,1785.0,2.0,4.0,3.0,3.0,3.0,2.0,2015.0
mobile,NA,449000.0,576.0,1.0,2.0,1.0,1.0,1.0,0.0,1977.0
single_family,NA,749000.0,2600.0,1.0,3.0,3.0,3.0,3.0,4.0,2003.0
single_family,NA,949999.0,3527.0,2.0,5.0,4.0,4.0,4.0,2.0,2016.0
single_family,NA,348900.0,890.0,2.0,2.0,2.0,1.0,1.0,0.0,1983.0
single_family,NA,756380.0,2461.0,1.0,5.0,3.0,3.0,3.0,2.0,2025.0
single_family,NA,725000.0,3114.0,1.0,4.0,3.0,2.0,2.0,3.0,2006.0
townhomes,townhouse,499999.0,1472.0,2.0,3.0,3.0,2.0,2.0,2.0,2021.0
single_family,NA,1039000.0,1465.0,1.0,2.0,1.0,1.0,1.0,2.0,1950.0
single_family,NA,1659000.0,4296.0,2.0,4.0,4.0,3.0,3.0,3.0,2014.0
single_family,NA,650000.0,1046.0,1.0,2.0,1.0,1.0,1.0,2.0,1914.0
single_family,NA,849000.0,1330.0,2.0,1.0,3.0,3.0,3.0,2.0,1979.0
condos,condo,499000.0,925.0,1.0,2.0,2.0,2.0,2.0,2.0,1989.0
condos,condo,634900.0,1338.0,1.0,3.0,2.0,2.0,2.0,2.0,2004.0
single_family,NA,1200000.0,3363.0,2.0,5.0,3.0,3.0,3.0,3.0,2015.0
single_family,NA,929000.0,2909.0,1.0,3.0,3.0,2.0,2.0,3.0,2017.0
single_family,NA,1470000.0,3042.0,2.0,4.0,4.0,3.0,3.0,1.0,1967.0
single_family,NA,1195000.0,2574.0,2.0,3.0,4.0,3.0,3.0,3.0,2022.0
single_family,NA,495000.0,2076.0,1.0,2.0,2.0,2.0,2.0,2.0,2007.0
condos,condo,505000.0,1548.0,1.0,3.0,3.0,2.0,2.0,2.0,2005.0
single_family,NA,1299000.0,1355.0,1.0,2.0,2.0,2.0,2.0,2.0,1969.0
single_family,NA,770000.0,1750.0,1.0,5.0,3.0,3.0,3.0,2.0,1995.0
condos,condo,810000.0,1362.0,1.0,3.0,2.0,2.0,2.0,1.0,1987.0
single_family,NA,899000.0,907.0,1.0,2.0,1.0,1.0,1.0,2.0,1950.0
multi_family,NA,2500000.0,4506.0,2.0,9.0,7.0,2.0,2.0,11.0,1985.0
single_family,NA,574900.0,1440.0,1.0,2.0,2.0,1.0,2.0,2.0,1984.0
single_family,NA,1599000.0,2790.0,1.0,4.0,2.0,2.0,2.0,0.0,1962.0
condos,condo,429999.0,1394.0,2.0,2.0,3.0,2.0,2.0,2.0,2007.0
single_family,NA,689900.0,999.0,1.0,3.0,1.0,1.0,1.0,1.0,1945.0
single_family,NA,499999.0,1755.0,1.0,4.0,2.0,2.0,2.0,2.0,1998.0
land,NA,124900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
land,NA,39000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
condos,condo,1349000.0,1957.0,2.0,4.0,3.0,2.0,2.0,2.0,1999.0
mobile,NA,270000.0,1323.0,1.0,3.0,2.0,2.0,2.0,0.0,2022.0
single_family,NA,825000.0,1380.0,1.0,3.0,2.0,2.0,2.0,2.0,1955.0
condos,condo,445000.0,1340.0,3.0,2.0,2.0,2.0,2.0,2.0,2007.0
single_family,NA,512305.0,2266.0,1.0,4.0,3.0,2.0,2.0,3.0,2025.0
single_family,NA,1997000.0,4175.0,1.0,4.0,4.0,3.0,3.0,3.0,1986.0
townhomes,townhouse,1080000.0,1105.0,2.0,2.0,2.0,2.0,2.0,2.0,1982.0
single_family,NA,720000.0,2010.0,1.0,3.0,2.0,2.0,2.0,2.0,2005.0
single_family,NA,387000.0,1298.0,1.0,3.0,2.0,2.0,2.0,2.0,2024.0
single_family,NA,1049999.0,3157.0,3.0,4.0,4.0,3.0,4.0,3.0,1979.0
single_family,NA,1025000.0,2336.0,1.0,4.0,3.0,3.0,3.0,3.0,2001.0
single_family,NA,1550000.0,1914.0,1.0,3.0,2.0,2.0,2.0,2.0,1962.0
single_family,NA,885000.0,2643.0,2.0,5.0,3.0,2.0,2.0,2.0,2000.0
single_family,NA,349900.0,1080.0,2.0,2.0,2.0,1.0,1.0,1.0,1952.0
single_family,NA,479000.0,1738.0,1.0,2.0,2.0,2.0,2.0,2.0,2014.0
single_family,NA,987000.0,2466.0,2.0,4.0,3.0,1.0,2.0,2.0,1973.0
single_family,NA,749900.0,2670.0,2.0,4.0,3.0,3.0,3.0,3.0,1991.0
single_family,NA,2250000.0,2461.0,1.0,3.0,3.0,1.0,2.0,2.0,1970.0
single_family,NA,6100000.0,7400.0,2.0,5.0,8.0,6.0,6.0,4.0,2006.0
condos,condo,999000.0,1520.0,3.0,3.0,3.0,3.0,3.0,2.0,2015.0
single_family,NA,374999.0,1589.0,1.0,2.0,2.0,2.0,2.0,1.0,1947.0
single_family,NA,300000.0,1307.0,1.0,4.0,1.0,1.0,1.0,0.0,1953.0
single_family,NA,1495000.0,1636.0,1.0,3.0,2.0,2.0,2.0,2.0,1936.0
single_family,NA,329900.0,1461.0,1.0,3.0,2.0,2.0,2.0,2.0,1965.0
single_family,NA,1469000.0,1893.0,1.0,4.0,2.0,2.0,2.0,2.0,1978.0
single_family,NA,699000.0,1096.0,1.0,3.0,2.0,2.0,2.0,2.0,1973.0
condos,condo,549000.0,1093.0,1.0,2.0,2.0,2.0,2.0,1.0,1989.0
single_family,NA,725000.0,1284.0,1.0,3.0,2.0,2.0,2.0,2.0,1955.0
condos,condo,599900.0,1008.0,2.0,2.0,2.0,2.0,2.0,1.0,2007.0
mobile,NA,315000.0,1344.0,1.0,2.0,2.0,2.0,2.0,0.0,2005.0
single_family,NA,1080000.0,4093.0,2.0,6.0,5.0,4.0,4.0,3.0,2006.0
single_family,NA,2400000.0,1474.0,2.0,3.0,2.0,2.0,2.0,1.0,1952.0
single_family,NA,499000.0,1120.0,1.0,3.0,2.0,2.0,2.0,2.0,1985.0
single_family,NA,455000.0,1454.0,1.0,4.0,2.0,2.0,2.0,2.0,1991.0
single_family,NA,199000.0,340.0,1.0,0.0,1.0,1.0,1.0,0.0,1913.0
condos,condo,169900.0,913.0,2.0,2.0,2.0,1.0,1.0,0.0,1969.0
mobile,NA,483900.0,1344.0,1.0,2.0,2.0,2.0,2.0,0.0,1980.0
condos,condo,675000.0,1296.0,1.0,2.0,2.0,2.0,2.0,0.0,1992.0
single_family,NA,875000.0,2542.0,1.0,4.0,2.0,2.0,2.0,2.0,1962.0
condos,condo,1650000.0,2197.0,2.0,4.0,3.0,3.0,3.0,2.0,2018.0
condos,condo,989000.0,1134.0,2.0,2.0,2.0,1.0,1.0,1.0,1985.0
single_family,NA,875000.0,1062.0,1.0,2.0,1.0,1.0,1.0,2.0,1949.0
single_family,NA,1825000.0,2891.0,2.0,4.0,3.0,3.0,3.0,2.0,2004.0
single_family,NA,524990.0,2554.0,2.0,5.0,4.0,3.0,3.0,2.0,2026.0
single_family,NA,2380000.0,2402.0,2.0,4.0,3.0,3.0,3.0,2.0,1987.0
single_family,NA,899999.0,1503.0,1.0,2.0,2.0,2.0,2.0,2.0,1984.0
single_family,NA,699000.0,2248.0,3.0,4.0,3.0,2.0,2.0,2.0,1978.0
land,NA,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,540000.0,1076.0,1.0,3.0,2.0,2.0,2.0,2.0,1983.0
single_family,NA,2100000.0,2749.0,2.0,4.0,3.0,2.0,3.0,2.0,1969.0
single_family,NA,789000.0,1640.0,2.0,3.0,2.0,2.0,2.0,2.0,1980.0
single_family,NA,699000.0,2253.0,1.0,3.0,2.0,2.0,2.0,3.0,1986.0
land,NA,320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
single_family,NA,479900.0,1982.0,2.0,3.0,3.0,2.0,2.0,2.0,2003.0
single_family,NA,1300000.0,2784.0,2.0,5.0,4.0,3.0,3.0,2.0,2014.0
single_family,NA,4395000.0,3365.0,2.0,5.0,4.0,3.0,3.0,2.0,1953.0
single_family,NA,969000.0,1307.0,2.0,3.0,3.0,2.0,2.0,2.0,1995.0
townhomes,townhouse,1200000.0,1397.0,1.0,2.0,2.0,2.0,2.0,2.0,1986.0
multi_family,NA,927500.0,2756.0,1.0,5.0,4.0,4.0,4.0,4.0,1968.0
single_family,NA,2688000.0,2143.0,2.0,3.0,3.0,3.0,3.0,0.0,1941.0
condos,condo,1540000.0,1956.0,2.0,4.0,3.0,2.0,2.0,2.0,2010.0
single_family,NA,639900.0,1137.0,1.0,3.0,2.0,1.0,1.0,1.0,1965.0
single_family,NA,1099990.0,2197.0,1.0,2.0,3.0,2.0,2.0,2.0,2025.0
single_family,NA,1200000.0,2628.0,1.0,5.0,3.0,2.0,2.0,2.0,1966.0
single_family,NA,4500000.0,3342.0,2.0,6.0,4.0,4.0,4.0,2.0,1964.0
single_family,NA,2799000.0,2147.0,3.0,3.0,3.0,3.0,3.0,2.0,1994.0
townhomes,townhouse,675000.0,1351.0,2.0,3.0,3.0,1.0,2.0,2.0,1978.0
